frames,label_1,label_2
223,frame223.jpeg,0.03349869993618916,0.031607070553889706
224,frame224.jpeg,0.03349016616937114,0.0314997264366081
225,frame225.jpeg,0.03338607298115457,0.031324806895319794
226,frame226.jpeg,0.033417582129979945,0.03133603732080098
227,frame227.jpeg,0.03340930448435738,0.03133558874460487
228,frame228.jpeg,0.03336423818110782,0.031321704728768766
229,frame229.jpeg,0.03343577193634411,0.03138549846402756
230,frame230.jpeg,0.033586972074995516,0.031654484808147205
231,frame231.jpeg,0.033470638956797055,0.03164517165059142
232,frame232.jpeg,0.033633236384616697,0.03157477119523463
233,frame233.jpeg,0.03356890335923717,0.03163613999748522
234,frame234.jpeg,0.03357810811781422,0.0316797036953135
235,frame235.jpeg,0.033649260500060035,0.031780226583193676
236,frame236.jpeg,0.03352205190581941,0.03188727463186348
237,frame237.jpeg,0.03356476651299076,0.031710898258235115
238,frame238.jpeg,0.033591543141335285,0.031663037300316645
239,frame239.jpeg,0.03362501200221594,0.031537325277772976
240,frame240.jpeg,0.03369205271341002,0.03144879722583062
241,frame241.jpeg,0.033799839165103936,0.0315849007781121
242,frame242.jpeg,0.03368466514615803,0.03168638552487661
243,frame243.jpeg,0.033736874338734436,0.03186277042894284
244,frame244.jpeg,0.033593520330385214,0.03191450025252303
245,frame245.jpeg,0.03334596577513797,0.03177352956528997
246,frame246.jpeg,0.03330758671099749,0.03168516796091574
247,frame247.jpeg,0.03327361288980702,0.03174147987798709
248,frame248.jpeg,0.033269306891219506,0.03179466590972896
249,frame249.jpeg,0.0332724677305383,0.03173802733930515
250,frame250.jpeg,0.033333042369829445,0.03169078910335095
251,frame251.jpeg,0.033363712414852,0.03169146883360731
252,frame252.jpeg,0.03346386870196338,0.03165817182984075
253,frame253.jpeg,0.03350126863828433,0.03162181343917736
254,frame254.jpeg,0.03351110818627433,0.031456804602214436
255,frame255.jpeg,0.033640771882144864,0.031675177153698206
256,frame256.jpeg,0.03370971550516159,0.03156696209951635
257,frame257.jpeg,0.033676927622894044,0.03181353336575486
258,frame258.jpeg,0.03360554096569609,0.03189673634387383
259,frame259.jpeg,0.03353089609735199,0.032151707802756925
260,frame260.jpeg,0.03331595631890144,0.032241988339532235
261,frame261.jpeg,0.03321171041504111,0.03216199863171602
262,frame262.jpeg,0.03311012725615194,0.032403127686655056
263,frame263.jpeg,0.033042010461429905,0.032295692855448824
264,frame264.jpeg,0.03312968526152613,0.0324650665718265
265,frame265.jpeg,0.03324169532026135,0.03247362717831488
266,frame266.jpeg,0.03342369054767086,0.03278057896436821
267,frame267.jpeg,0.03348742207315106,0.03273835288080932
268,frame268.jpeg,0.03375324154422757,0.03288076937323105
269,frame269.jpeg,0.033880959884145585,0.03292934376703841
270,frame270.jpeg,0.034002523409113077,0.03292500905624539
271,frame271.jpeg,0.03431544379690009,0.033163008064665746
272,frame272.jpeg,0.034586293937663874,0.03284325854121783
273,frame273.jpeg,0.03463335615531478,0.032900749115130995
274,frame274.jpeg,0.034688469233776664,0.03292515698652157
275,frame275.jpeg,0.034702440842645496,0.03307599260499878
276,frame276.jpeg,0.03455701518625143,0.03290971876651806
277,frame277.jpeg,0.03459217161741346,0.03279796108390803
278,frame278.jpeg,0.03458802540849134,0.032747686636251674
279,frame279.jpeg,0.03437824529659335,0.032706446962593415
280,frame280.jpeg,0.03445991737320444,0.03278193655234577
281,frame281.jpeg,0.03444152824587744,0.03261851292040982
282,frame282.jpeg,0.03433876663820591,0.0327357552584492
283,frame283.jpeg,0.03453865102605965,0.03264292370463284
284,frame284.jpeg,0.03452200481283044,0.032645360288970804
285,frame285.jpeg,0.03469260046241765,0.032347017379200614
286,frame286.jpeg,0.03485206763565915,0.03234198774981065
287,frame287.jpeg,0.034942570796056824,0.03242819510653436
288,frame288.jpeg,0.03481739078155279,0.03239640466131883
289,frame289.jpeg,0.034997086119689665,0.032385364818303154
290,frame290.jpeg,0.03494096665761898,0.03232206314366765
291,frame291.jpeg,0.034682265524853,0.0321816883387285
292,frame292.jpeg,0.034602962621314785,0.03214145380032229
293,frame293.jpeg,0.03440458063082288,0.03218358126369706
294,frame294.jpeg,0.03449917881751548,0.03207675063716312
295,frame295.jpeg,0.0343811071544679,0.032091913594500844
296,frame296.jpeg,0.03434619248839857,0.03212954468488205
297,frame297.jpeg,0.03425648265872249,0.031945225849421444
298,frame298.jpeg,0.034466186828917514,0.03190785941067356
299,frame299.jpeg,0.034528791088242555,0.03165272254451963
300,frame300.jpeg,0.0346334499901313,0.031545467684746434
301,frame301.jpeg,0.034807469258135486,0.03146454150130003
302,frame302.jpeg,0.03487114044637224,0.03125934306677428
303,frame303.jpeg,0.034983169646577786,0.031183469191199006
304,frame304.jpeg,0.03509678550822652,0.031085962333253343
305,frame305.jpeg,0.034954879177601116,0.03101469073293686
306,frame306.jpeg,0.03474576984940269,0.030746813761858796
307,frame307.jpeg,0.03450356242228164,0.03081136004818499
308,frame308.jpeg,0.03400319398475318,0.030588725814778707
309,frame309.jpeg,0.03360808886184525,0.030531843606727057
310,frame310.jpeg,0.03324362028638677,0.03035445273517094
311,frame311.jpeg,0.032962471410404405,0.03014756194499623
312,frame312.jpeg,0.03309684286768003,0.030133985857161174
313,frame313.jpeg,0.033251532787656746,0.03015975152458877
314,frame314.jpeg,0.033349693576485706,0.03010144889460259
315,frame315.jpeg,0.033694978029419904,0.03001614160310354
316,frame316.jpeg,0.03399124325742091,0.030210024931947823
317,frame317.jpeg,0.03440382599916087,0.0301082738690743
318,frame318.jpeg,0.03476148166759633,0.03006197543770165
319,frame319.jpeg,0.034866368394593956,0.030146002955461233
320,frame320.jpeg,0.034933208744527905,0.030150587337606453
321,frame321.jpeg,0.03483650624445522,0.030375089112727148
322,frame322.jpeg,0.03435936931012958,0.03032306571724867
323,frame323.jpeg,0.0340756629672629,0.03005398470607465
324,frame324.jpeg,0.03381729077650344,0.02996832350543387
325,frame325.jpeg,0.03356730795929665,0.03002194500562586
326,frame326.jpeg,0.033591439943843046,0.03002452889606161
327,frame327.jpeg,0.03350627101188501,0.02984982428019565
328,frame328.jpeg,0.03353406463487081,0.029879582816723226
329,frame329.jpeg,0.033732829454769415,0.0297561523742197
330,frame330.jpeg,0.033989405884328215,0.029823587358090792
331,frame331.jpeg,0.034310569795986325,0.029663577981896106
332,frame332.jpeg,0.0346873696395297,0.029523981735456874
333,frame333.jpeg,0.03470906295914354,0.029547502233249864
334,frame334.jpeg,0.0347199190856559,0.029630837329126018
335,frame335.jpeg,0.034676520795098455,0.029589384394521093
336,frame336.jpeg,0.03441677312324786,0.029369424557415744
337,frame337.jpeg,0.03433526832644274,0.029493746534706072
338,frame338.jpeg,0.03414302825121483,0.0294072277129705
339,frame339.jpeg,0.034011417118797176,0.029399335393468156
340,frame340.jpeg,0.03393824718396617,0.029308628126740056
341,frame341.jpeg,0.033971064402617594,0.029461068299774032
342,frame342.jpeg,0.034058165998901074,0.029702277873724158
343,frame343.jpeg,0.03410588214743527,0.029650401992402937
344,frame344.jpeg,0.03405255546749834,0.029621189611958292
345,frame345.jpeg,0.033978951728692884,0.029596110748808694
346,frame346.jpeg,0.033871437626832326,0.029348366443333787
347,frame347.jpeg,0.033562873379962735,0.02917082306419337
348,frame348.jpeg,0.03344225548524169,0.029212938668178916
349,frame349.jpeg,0.03325757483437986,0.029439358127343926
350,frame350.jpeg,0.03316864730827399,0.029611908703618826
351,frame351.jpeg,0.032938308008879515,0.029592516313574922
352,frame352.jpeg,0.032783094611301036,0.02957780234855223
353,frame353.jpeg,0.03270575287623431,0.02956147509047545
354,frame354.jpeg,0.03258044760993526,0.029518454427838202
355,frame355.jpeg,0.032579479301207664,0.02945266602653484
356,frame356.jpeg,0.032666433175274436,0.02997135597206574
357,frame357.jpeg,0.032850463848382715,0.030180309463728495
358,frame358.jpeg,0.03283464259091304,0.030525909958982685
359,frame359.jpeg,0.03284323274184477,0.030413357073115908
360,frame360.jpeg,0.03271863217293729,0.030412493210237316
361,frame361.jpeg,0.0325414046280574,0.030465996948774846
362,frame362.jpeg,0.03242953937870646,0.03041241747659381
363,frame363.jpeg,0.0323974112529871,0.030394171286115948
364,frame364.jpeg,0.03245274653895244,0.030408530717818523
365,frame365.jpeg,0.032514039815619,0.030688744782646375
366,frame366.jpeg,0.03251040834580132,0.030466104931634673
367,frame367.jpeg,0.03247528000266641,0.030258904548983244
368,frame368.jpeg,0.032557603929566185,0.029962994478480727
369,frame369.jpeg,0.03266617434930599,0.029975194252986816
370,frame370.jpeg,0.03268601385912978,0.03009441003500583
371,frame371.jpeg,0.032861356801419515,0.029895561367144784
372,frame372.jpeg,0.0327548786276111,0.029898860357945117
373,frame373.jpeg,0.03278079076889865,0.030113218818263978
374,frame374.jpeg,0.032745221339708204,0.030095425157111964
375,frame375.jpeg,0.03263628910456717,0.02982096684919005
376,frame376.jpeg,0.0326727690019553,0.029732692213670163
377,frame377.jpeg,0.03266230277887129,0.029747724509666895
378,frame378.jpeg,0.03263418208641412,0.029670240045810505
379,frame379.jpeg,0.03271766199167456,0.02962709517167554
380,frame380.jpeg,0.03281486966011651,0.02943625804138751
381,frame381.jpeg,0.032849541312736354,0.029840076486427582
382,frame382.jpeg,0.03292502091563462,0.030164325919879897
383,frame383.jpeg,0.03285528666666929,0.030354573201598373
384,frame384.jpeg,0.03287914838197693,0.030590244024659506
385,frame385.jpeg,0.03285539028028044,0.03074062981858384
386,frame386.jpeg,0.03288951868964981,0.030984846059792775
387,frame387.jpeg,0.033138433953766505,0.0312647740428629
388,frame388.jpeg,0.033446243985093,0.03149920483154147
389,frame389.jpeg,0.03360504370358631,0.031584911181085105
390,frame390.jpeg,0.033841805382397075,0.03178420946543956
391,frame391.jpeg,0.03390947152032841,0.03146576717957984
392,frame392.jpeg,0.03403567456319806,0.03138566116652541
393,frame393.jpeg,0.03425741663763916,0.03142457369512174
394,frame394.jpeg,0.03436163382929399,0.03156537751866775
395,frame395.jpeg,0.03451149593755709,0.03180141098936796
396,frame396.jpeg,0.03445428978092597,0.03180612707315146
397,frame397.jpeg,0.034315923998134136,0.03187649944048112
398,frame398.jpeg,0.0342670685159961,0.031725967588815754
399,frame399.jpeg,0.034271742779828106,0.031812091513695934
400,frame400.jpeg,0.03410477735170181,0.0317474900916128
401,frame401.jpeg,0.03417335000470107,0.032119786280081504
402,frame402.jpeg,0.03412642781106685,0.03206448365945141
403,frame403.jpeg,0.03402173041817797,0.031861233285651165
404,frame404.jpeg,0.03403218998335925,0.03158899746888269
405,frame405.jpeg,0.0340753579520943,0.03148096134583658
406,frame406.jpeg,0.03429159997470601,0.03137534765908515
407,frame407.jpeg,0.03446095995915932,0.031060575125983775
408,frame408.jpeg,0.03455623184238392,0.031194305344003182
409,frame409.jpeg,0.03451286455268604,0.031242924470594485
410,frame410.jpeg,0.03453653277269574,0.031362049954807784
411,frame411.jpeg,0.03465402852715759,0.03135058837526636
412,frame412.jpeg,0.0347502013078447,0.031330679165523415
413,frame413.jpeg,0.034799881745742285,0.03127523568863879
414,frame414.jpeg,0.03484266813342739,0.031077705493576784
415,frame415.jpeg,0.0346779108403518,0.030774677084763745
416,frame416.jpeg,0.034568429536295395,0.030556615166053992
417,frame417.jpeg,0.03448473886680182,0.03066952383359765
418,frame418.jpeg,0.03417552339382192,0.030505071347631196
419,frame419.jpeg,0.03408761182206002,0.030425548317184126
420,frame420.jpeg,0.033917736474323903,0.029931967403424548
421,frame421.jpeg,0.033594690664848624,0.02955560635728265
422,frame422.jpeg,0.03353888058719519,0.029284420824669078
423,frame423.jpeg,0.03363543370057547,0.029240280802136157
424,frame424.jpeg,0.03358580319694832,0.029225382704491227
425,frame425.jpeg,0.033770031110424835,0.029299955792321572
426,frame426.jpeg,0.033896443877230335,0.029378989050799418
427,frame427.jpeg,0.03377475406017052,0.029244052295970525
428,frame428.jpeg,0.03381851499836703,0.029488562525196663
429,frame429.jpeg,0.03389025369217158,0.029377372844912875
430,frame430.jpeg,0.03383057121184561,0.029480423239115105
431,frame431.jpeg,0.033965610123869436,0.029628184779068412
432,frame432.jpeg,0.033954298347139325,0.029870517249925028
433,frame433.jpeg,0.03374695502763877,0.029768805718348938
434,frame434.jpeg,0.03382664533789181,0.029748796015886737
435,frame435.jpeg,0.03390286188739797,0.02975416582249407
436,frame436.jpeg,0.03391293779093471,0.029731221857465198
437,frame437.jpeg,0.03417630424097591,0.030094384859811155
438,frame438.jpeg,0.034336869760107615,0.030013898514063532
439,frame439.jpeg,0.03438180561007566,0.02990910811859596
440,frame440.jpeg,0.0344881614449215,0.030030350399756954
441,frame441.jpeg,0.03442026082397856,0.029910266801729604
442,frame442.jpeg,0.03441841263179394,0.029556540752318235
443,frame443.jpeg,0.03440727916202119,0.029639063376002465
444,frame444.jpeg,0.03443757636449112,0.029736762688948787
445,frame445.jpeg,0.03441543301226495,0.029811650154623434
446,frame446.jpeg,0.03427200306221277,0.02990325186897077
447,frame447.jpeg,0.03398688004248185,0.029511465502511883
448,frame448.jpeg,0.034108617713217486,0.02941814500896414
449,frame449.jpeg,0.03415118896742079,0.02952682965334758
450,frame450.jpeg,0.034360160144137654,0.02924388938541322
451,frame451.jpeg,0.03458625232577184,0.029205727535349144
452,frame452.jpeg,0.034674626413713674,0.02925206591413814
453,frame453.jpeg,0.0348753919333812,0.029255533641160666
454,frame454.jpeg,0.03477554898381683,0.02930483083353263
455,frame455.jpeg,0.03466346360755704,0.02919319881883654
456,frame456.jpeg,0.03461905976562863,0.02909710530880375
457,frame457.jpeg,0.03476679176113859,0.029195564662958046
458,frame458.jpeg,0.0345586411709326,0.029131168387502633
459,frame459.jpeg,0.03451347645555838,0.029158493668643603
460,frame460.jpeg,0.034264994371237735,0.029341892881290292
461,frame461.jpeg,0.03407541371202962,0.029309360496039834
462,frame462.jpeg,0.033895612887746444,0.02938720448664339
463,frame463.jpeg,0.03364557639119893,0.02941035671919189
464,frame464.jpeg,0.033582177552795536,0.029433453607923977
465,frame465.jpeg,0.03362127858326278,0.029711362998111616
466,frame466.jpeg,0.03358346523279448,0.029845511831764867
467,frame467.jpeg,0.03348729057957223,0.02990615721127247
468,frame468.jpeg,0.03350740556012127,0.030056036172351853
469,frame469.jpeg,0.0333563666675515,0.030119890244854088
470,frame470.jpeg,0.033426259457825486,0.030177238714155962
471,frame471.jpeg,0.03343153418125952,0.03033575734431858
472,frame472.jpeg,0.0333860451011869,0.030259739491596868
473,frame473.jpeg,0.033533575070961046,0.03005238139987464
474,frame474.jpeg,0.03337967140768429,0.02989426515670797
475,frame475.jpeg,0.033333774323010296,0.029629846758036187
476,frame476.jpeg,0.033301000380726586,0.029461480257505158
477,frame477.jpeg,0.03338366053171399,0.0294230034054184
478,frame478.jpeg,0.03330031128779454,0.02921797849248243
479,frame479.jpeg,0.03334750208619181,0.028936998560781715
480,frame480.jpeg,0.03332783380930374,0.028897472256777895
481,frame481.jpeg,0.033060725825990435,0.028823891612572528
